titles,code
Exploring Acoustic Similarity for Novel Music Recommendation,False
Generating Music with a Self-Correcting Non-Chronological Autoregressive Model,False
Multiple F0 Estimation in Vocal Ensembles using Convolutional Neural Networks,True
DRUMGAN: SYNTHESIS OF DRUM SOUNDS WITH TIMBRAL FEATURE CONDITIONING USING GENERATIVE ADVERSARIAL NETWORKS,True
Microtask Crowdsourcing for Music Score Transcriptions: An Experiment with Error Detection,False
A Deep Learning Based Analysis-Synthesis Framework For Unison Singing,True
Essentia.js: A JavaScript Library for Music and Audio Analysis on the Web,True
Detecting Collaboration Profiles in Success-based Music Genre Networks,False
Deep Learning Based Source Separation Applied To Choir Ensembles,True
On the Characterization of Expressive Performance in Classical Music: First Results of the Con Espressione Game,True
Few-shot Drum Transcription in Polyphonic Music,False
dMelodies: A Music Dataset for Disentanglement Learning,True
Metric learning vs classification for disentangled music representation learning,False
Score-informed Networks for Music Performance Assessment,True
The multiple voices of musical emotions: source separation for improving music emotion recognition models and their interpretability,True
Hierarchical Timbre-painting and Articulation Generation,True
User Insights on Diversity in Music Recommendation Lists,False
From Music Ontology towards Ethno-Music-Ontology,False
A Combination of Local Approaches for Hierarchical Music Genre Classification,False
Modeling Music and Code Knowledge to Support a Co-creative AI Agent for Education,False
Multitask Learning  for Instrument Activation Aware Music Source Separation,True
The Jazz Transformer on the Front Line: Exploring the Shortcomings of AI-composed Music through Quantitative Measures,True
Polyphonic Piano Transcription Using Autoregressive Multi-State Note Model,False
"Exact, Parallelizable Dynamic Time Warping Alignment with Linear Memory",True
Automatic Composition of Guitar Tabs by Transformers and Groove Modeling,False
A Computational Analysis of Real-World DJ Mixes using Mix-To-Track Subsequence Alignment,True
Explaining Perceived Emotion Predictions in Music: An Attentive Approach,False
Bistate reduction and comparison of drum patterns,False
"Pandemics, music, and collective sentiment: evidence from the outbreak of COVID-19",False
Towards a Formalization of Musical Rhythm,False
Data Usage in MIR: History & Future Recommendations,False
Music Performance Analysis: A Survey,False
Intelligent User Interfaces for Music Discovery: The Past 20 Years and What's to Come,False
20 Years of Automatic Chord Recognition from Audio,False
Zero-shot Learning for Audio-based Music Classification and Tagging,True
Learning Notation Graph Construction for Full-Pipeline Optical Music Recognition,True
An Attention Mechanism for Musical Instrument Recognition,True
MIDI-Sheet Music Alignment Using Bootleg Score Synthesis,True
mirdata: Software for Reproducible Usage of Datasets,False
Cover Detection Using Dominant Melody Embeddings,False
Identifying Expressive Semantics in Orchestral Conducting Kinematics,False
The RomanText Format: A Flexible and Standard Method for Representing Roman Numerial Analyses,True
20 Years of Playlists: A Statistical Analysis on Popularity and Diversity,True
Identification and Cross-Document Alignment of Measures in Music Score Images,False
"Query-by-Blending: A Music Exploration System Blending Latent Vector Representations of Lyric Word, Song Audio, and Artist",False
Improving Structure Evaluation Through Automatic Hierarchy Expansion,False
Conditioned-U-Net: Introducing a Control Mechanism in the U-Net for Multiple Source Separations,True
An Initial Computational Model for Musical Schemata Theory,False
Evolution of the Informational Complexity of Contemporary Western Music,True
Deep Unsupervised Drum Transcription,True
Estimating Unobserved Audio Features for Target-Based Orchestration,True
Towards Automatically Correcting Tapped Beat Annotations for Music Recordings,False
Algorithmic Ability to Predict the Musical Future: Datasets and Evaluation,False
Learning Soft-Attention Models for Tempo-invariant Audio-Sheet Music Retrieval,True
Contributing to New Musicological Theories with Computational Methods: The Case of Centonization in Arab-Andalusian Music,True
Temporal Convolutional Networks for Speech and Music Detection in Radio Broadcast,True
Towards Explainable Music Emotion Recognition: The Route via Mid-level Features,False
Community-Based Cover Song Detection,True
Tracking Beats and Microtiming in Afro-Latin American Music Using Conditional Random Fields and Deep Learning,False
Harmony Transformer: Incorporating Chord Segmentation into Harmony Recognition,True
"Statistical Music Structure Analysis Based on a Homogeneity-, Repetitiveness-, and Regularity-Aware Hierarchical Hidden Semi-Markov Model",False
Towards Measuring Intonation Quality of Choir Recordings: A Case Study on Bruckner's Locus Iste,False
Guitar Tablature Estimation with a Convolutional Neural Network,True
Learning a Joint Embedding Space of Monophonic and Mixed Music Signals for Singing Voice,True
Augmenting Music Listening Experiences on Voice Assistants,False
Coupled Recurrent Models for Polyphonic Music Composition,False
Hit Song Prediction: Leveraging Low- and High-Level Audio Features,False
Da-TACOS: A Dataset for Cover Song Identification and Understanding,True
Harmonic Syntax in Time: Rhythm Improves Grammatical Models of Harmony,False
Learning to Traverse Latent Spaces for Musical Score Inpainting,True
Detecting Stable Regions in Frequency Trajectories for Tonal Analysis of Traditional Georgian Vocal Music,False
"The AcousticBrainz Genre Dataset: Multi-Source, Multi-Level, Multi-Label, and Large-Scale",True
Data-Driven Song Recognition Estimation Using Collective Memory Dynamics Models,False
Towards Interpretable Polyphonic Transcription with Invertible Neural Networks,True
Learning to Generate Music With Sentiment,False
Backtracking Search Heuristics for Solving the All-partition Array Problem,True
Modeling and Learning Structural Breaks in Sonata Forms,False
Auto-adaptive Resonance Equalization using Dilated Residual Networks,False
Analyzing User Interactions with Music Information Retrieval System: An Eye-tracking Approach,False
A Cross-Scape Plot Representation for Visualizing Symbolic Melodic Similarity,True
JosquIntab: A Dataset for Content-based Computational Analysis of Music in Lute Tablature,True
A Dataset of Rhythmic Pattern Reproductions and Baseline Automatic Assessment System,True
Self-Supervised Methods for Learning Semantic Similarity in Music,False
Blending Acoustic and Language Model Predictions for Automatic Music Transcription,True
Modelling the Syntax of North Indian Melodies with a Generalized Graph Grammar,False
A Comparative Study of Neural Models for Polyphonic Music Sequence Transduction,False
Learning Similarity Metrics for Melody Retrieval,True
Multi-Task Learning of Tempo and Beat: Learning One to Improve the Other,True
Can We Increase Inter- and Intra-Rater Agreement in Modeling General Music Similarity?,False
"AIST Dance Video Database: Multi-Genre, Multi-Dancer, and Multi-Camera Database for Dance Information Processing",False
Microtiming Analysis in Traditional Shetland Fiddle Music,False
SUPRA: Digitizing the Stanford University Piano Roll Archive,False
Fast and Flexible Neural Audio Synthesis,False
DeepSRGM - Sequence Classification and Ranking in Indian Classical Music Via Deep Learning,False
Modeling Music Modality with a Key-Class Invariant Pitch Chroma CNN,False
Convolutional Composer Classification,False
A Diplomatic Edition of Il Lauro Secco: Ground Truth for OMR of White Mensural Notation,False
"The Harmonix Set: Beats, Downbeats, and Functional Segment Annotations of Western Popular Music",True
FMP Notebooks: Educational Material for Teaching and Learning Fundamentals of Music Processing,False
Automatic Assessment of Sight-reading Exercises,True
Supervised Symbolic Music Style Translation Using Synthetic Data,False
Deep Music Analogy Via Latent Representation Disentanglement,False
Query by Video: Cross-modal Music Retrieval,False
Investigating CNN-based Instrument Family Recognition for Western Classical Music Recordings,False
A Bi-Directional Transformer for Musical Chord Recognition,True
SAMBASET: A Dataset of Historical Samba de Enredo Recordings for Computational Music Analysis,False
Deep-Rhythm for Global Tempo Estimation in Music,False
Large-vocabulary Chord Transcription Via Chord Structure Decomposition,False
"BandNet: A Neural Network-based, Multi-Instrument Beatles-Style MIDI Music Composition Machine",False
Can We Listen To It Together?: Factors Influencing Reception of Music Recommendations and Post-Recommendation Behavior ,False
Adversarial Learning for Improved Onsets and Frames Music Transcription,False
Automatic Music Transcription and Ethnomusicology: a User Study,False
LakhNES: Improving Multi-instrumental Music Generation with Cross-domain Pre-training,True
"Taking Form: A Representation Standard, Conversion Code, and Example Corpora for Recording, Visualizing, and Studying Analyses of Musical Form",True
Learning Complex Basis Functions for Invariant Representations of Audio,True
Folded CQT RCNN For Real-time Recognition of Instrument Playing Techniques,False
humdrumR: a New Take on an Old Approach to Computational Musicology,True
Tunes Together: Perception and Experience of Collaborative Playlists,False
A Holistic Approach to Polyphonic Music Transcription with Neural Networks,True
Generalized Metrics for Single-f0 Estimation Evaluation,True
Learning Disentangled Representations of Timbre and Pitch for Musical Instrument Sounds Using Gaussian Mixture Variational Autoencoders,False
The ISMIR Explorer - A Visual Interface for Exploring 20 Years of ISMIR Publications,True
Pattern Clustering in Monophonic Music by Learning a Non-Linear Embedding From Human Annotations,True
A Study of Annotation and Alignment Accuracy for Performance Comparison in Complex Orchestral Music,False
Mapping Timing Strategies in Drum Performance,False
Improving Singing Aid System for Laryngectomees With Statistical Voice Conversion and VAE-SPACE,False
Approachable Music Composition with Machine Learning at Scale,True
Scalable Searching and Ranking  for Melodic Pattern Queries,False
Adaptive Time-Frequency Scattering for Periodic Modulation Recognition in Music Signals,False
Controlling Symbolic Music Generation based on Concept Learning from Domain Knowledge,False
Unmixer: An Interface for Extracting and Remixing Loops,False
Quantifying Disruptive Influence in the AllMusic Guide,True
Leveraging knowledge bases and parallel annotations for music genre translation,True
Generating Structured Drum Pattern Using Variational Autoencoder and Self-similarity Matrix,True
Rendering Music Performance With Interpretation Variations Using Conditional Variational RNN,False
An Interactive Workflow for Generating Chord Labels for Homorhythmic Music in Symbolic Formats,False
Quantifying Musical Style: Ranking Symbolic Music based on Similarity to a Style,True
Audio Query-based Music Source Separation,False
Mosaic Style Transfer Using Sparse Autocorrelograms,True
Automatic Choreography Generation with Convolutional Encoder-decoder Network,False
Hierarchical Classification Networks for Singing Voice Segmentation and Transcription,True
VirtuosoNet: A Hierarchical RNN-based System for Modeling Expressive Piano Performance,True
MIDI Passage Retrieval Using Cell Phone Pictures of Sheet Music,True
A Convolutional Approach to Melody Line Identification in Symbolic Scores,True
Influence in Early Electronic Dance Music: An Audio Content Analysis Investigation.,False
Association Mining of Folk Music Genres and Toponyms.,False
Characterization of Embellishments in Ney Performances of Makam Music in Turkey.,False
Cross-cultural Music Mood Classification: A Comparison on English and Chinese Songs.,False
Towards a (Better) Definition of the Description of Annotated MIR Corpora.,False
Modeling Musical Mood From Audio Features and Listening Context on an In-Situ Data Set.,False
Analyzing Drum Patterns Using Conditional Deep Belief Networks.,True
N-gram Based Statistical Makam Detection on Makam Music in Turkey Using Symbolic Data.,False
Evaluating the Online Capabilities of Onset Detection Methods.,False
Structure-Based Audio Fingerprinting for Music Retrieval.,False
Bridging Printed Music and Audio Through Alignment Using a Mid-level Score Representation.,False
Real-time Online Singing Voice Separation from Monaural Recordings Using Robust Low-rank Modeling.,False
Folksonomy-based Tag Recommendation for Online Audio Clip Sharing.,False
Infinite Composite Autoregressive Models for Music Signal Analysis.,False
Professionally-produced Music Separation Guided by Covers.,False
Bayesian Nonnegative Harmonic-Temporal Factorization and Its Application to Multipitch Analysis.,False
A Scape Plot Representation for Visualizing Repetitive Structures of Music Recordings.,False
A Systematic Comparison of Music Similarity Adaptation Approaches.,False
Using Hyper-genre Training to Explore Genre Information for Automatic Chord Estimation.,False
Semi-supervised NMF with Time-frequency Annotations for Single-channel Source Separation.,False
Neon.js: Neume Editor Online.,False
Modeling Chord and Key Structure with Markov Logic.,False
A Geometric Language for Representing Structure in Polyphonic Music.,True
Unsupervised Learning of Local Features for Music Classification.,False
Modeling Piano Interpretation Using Switching Kalman Filter.,False
Interpreting Rhythm in Optical Music Recognition.,False
Assigning a Confidence Threshold on Automatic Beat Annotation in Large Datasets.,True
A Corpus-based Study of Rhythm Patterns.,False
"One in the Jungle: Downbeat Detection in Hardcore, Jungle, and Drum and Bass.",False
A MIREX Meta-analysis of Hubness in Audio Music Similarity.,False
How Significant is Statistically Significant? The case of Audio Music Similarity and Retrieval.,False
Statistical Characterisation of Melodic Pitch Contours and its Application for Melody Extraction.,False
Detecting Melodic Motifs from Audio for Hindustani Classical Music.,False
Characterization of Intonation in Carnatic Music by Parametrizing Pitch Histograms.,False
Discriminative Non-negative Matrix Factorization for Multiple Pitch Estimation.,False
A Feature Relevance Study for Guitar Tone Classification.,False
String Methods for Folk Tune Genre Classification.,False
A Turkish Makam Music Symbolic Database for Music Information Retrieval: SymbTr.,False
Polyphonic Music Classification on Symbolic Data Using Dissimilarity Functions.,False
"Semiotic Structure Labeling of Music Pieces: Concepts, Methods and Annotation Conventions.",False
Large-Scale Cover Song Recognition Using the 2D Fourier Transform Magnitude.,False
Creating Ground Truth for Audio Key Finding: When the Title Key May Not Be the Key.,False
Understanding User Requirements for Music Information Services.,False
The Impact of MIREX on Scholarly Research (2005 - 2010).,False
An Emotion Model for Music Using Brain Waves.,False
Music Structure Analysis by Ridge Regression of Beat-synchronous Audio Features.,False
Score-Informed Leading Voice Separation from Monaural Audio.,False
On Measuring Syncopation to Drive an Interactive Music System.,False
Current Challenges in the Evaluation of Predominant Melody Extraction Algorithms.,False
Improving Audio Chord Transcription by Exploiting Harmonic and Metric Knowledge.,False
Reducing Tempo Octave Errors by Periodicity Vector Coding And SVM Learning.,False
Context-free 2D Tree Structure Model of Musical Notes for Bayesian Modeling of Polyphonic Spectrograms.,False
Compressing Music Recordings into Audio Summaries.,False
Second Fiddle is Important Too: Pitch Tracking Individual Voices in Polyphonic Music.,False
Feature Learning in Dynamic Environments: Modeling the Acoustic Structure of Musical Emotion.,False
User-centered Measures vs. System Effectiveness in Finding Similar Songs.,False
Towards Time-resilient MIR Processes.,False
Hypergraph Models of Playlist Dialects.,False
Learning to Embed Songs and Tags for Playlist Prediction.,True
Extracting Semantic Information from an Online Carnatic Music Forum.,True
Ranking Lyrics for Online Search.,False
The Role Of Music in the Lives of Homeless Young People: A Preliminary Report.,False
A Survey on Music Listening and Management Behaviours.,False
Automatic Music Transcription: Breaking the Glass Ceiling.,False
Putting the User in the Center of Music Information Retrieval.,False
The Impact (or Non-impact) of User Studies in Music Information Retrieval.,False
Mel Cepstrum &amp; Ann Ova: The Difficult Dialog Between MIR and Music Cognition.,False
Moving Beyond Feature Design: Deep Architectures and Automatic Feature Learning in Music Informatics.,False
"Reuse, Remix, Repeat: the Workflows of MIR.",False
Multi-Template Shift-Variant Non-Negative Matrix Deconvolution for Semi-Automatic Music Transcription.,True
Tracking Melodic Patterns in Flamenco Singing by Analyzing Polyphonic Music Recordings.,False
A Cross-version Approach for Stabilizing Tempo-based Novelty Detection.,False
Fast Identification of Piece and Score Position via Symbolic Fingerprinting.,False
"A Multimedia Search and Navigation Prototype, Including Music and Video-clips.",False
Chord Recognition Using Duration-explicit Hidden Markov Models.,False
Finding Repeating Stanzas in Folk Songs.,False
Detecting Episodes with Harmonic Sequences for Fugue Analysis.,False
Inferring Chord Sequence Meanings via Lyrics: Process and Evaluation.,True
Facilitating Comprehensive Benchmarking Experiments on the Million Song Dataset.,False
Decoding Tempo and Timing Variations in Music Recordings from Beat Annotations.,False
Unsupervised Chord-Sequence Generation from an Audio Example.,False
Listening Level Changes Music Similarity.,False
Pitch Content Visualization Tools for Music Performance Analysis.,False
A Multipitch Approach to Tonic Identification in Indian Classical Music.,False
Separating Presentation and Content in MEI.,False
A Study of Intonation in Three-Part Singing using the Automatic Music Performance Analysis and Comparison Toolkit (AMPACT).,False
Influence of Peak Selection Methods on Onset Detection.,False
Evaluation of Musical Features for Emotion Classification.,False
BLAST for Audio Sequences Alignment: A Fast Scalable Cover Identification Tool.,False
A Cross-cultural Study of Music Mood Perception between American and Chinese Listeners.,False
Shortest Path Techniques for Annotation and Retrieval of Environmental Sounds.,False
Multivariate Autoregressive Mixture Models for Music Auto-Tagging.,False
Building Musically-relevant Audio Features through Multiple Timescale Representations.,False
A Comparison of Sound Segregation Techniques for Predominant Instrument Recognition in Musical Audio Signals.,False
Learning Sparse Feature Representations for Music Annotation and Retrieval.,False
Score Analyzer: Automatically Determining Scores Difficulty Level for Instrumental e-Learning.,False
Digital Document Image Retrieval Using Optical Music Recognition.,False
Music/Voice Separation Using the Similarity Matrix.,False
Breathy or Resonant - A Controlled and Curated Dataset for Phonation Mode Detection in Singing.,False
Robust Singer Identification in Polyphonic Music using Melody Enhancement and Uncertainty-based Learning.,True
Predominant Fundamental Frequency Estimation vs Singing Voice Separation for the Automatic Transcription of Accompanied Flamenco Singing.,False
